{'seq': 1920, 'type': 'Truck', 'timestamp': '2023-11-19T18:41:00', 'truckId': 191, 'positionLatitude': 38.0453987121582, 'positionLongitude': -84.42088317871094, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 6, 'type': 'Load', 'timestamp': '2023-11-19T06:02:38', 'loadId': 10134, 'originLatitude': 41.2266, 'originLongitude': -77.0222, 'destinationLatitude': 41.5084, 'destinationLongitude': -87.6909, 'equipmentType': 'Van', 'price': 678.4, 'mileage': 612.0}
{'seq': 7, 'type': 'Load', 'timestamp': '2023-11-19T06:05:37', 'loadId': 10403, 'originLatitude': 41.07, 'originLongitude': -85.0379, 'destinationLatitude': 38.0489, 'destinationLongitude': -84.4998, 'equipmentType': 'Van', 'price': 675.0, 'mileage': 234.0}
{'seq': 8, 'type': 'Load', 'timestamp': '2023-11-19T06:05:49', 'loadId': 10490, 'originLatitude': 40.0506, 'originLongitude': -77.5203, 'destinationLatitude': 39.7684, 'destinationLongitude': -86.1581, 'equipmentType': 'Flatbed', 'price': 1050.0, 'mileage': 545.0}
{'seq': 9, 'type': 'Load', 'timestamp': '2023-11-19T06:35:56', 'loadId': 10222, 'originLatitude': 39.3415, 'originLongitude': -84.3987, 'destinationLatitude': 39.5179, 'destinationLongitude': -77.1093, 'equipmentType': 'Van', 'price': 1600.0, 'mileage': 454.0}
{'seq': 10, 'type': 'Load', 'timestamp': '2023-11-19T06:35:56', 'loadId': 10073, 'originLatitude': 40.0194, 'originLongitude': -82.8782, 'destinationLatitude': 40.1052, 'destinationLongitude': -83.2689, 'equipmentType': 'Van', 'price': 350.0, 'mileage': 26.0}
{'seq': 11, 'type': 'Load', 'timestamp': '2023-11-19T06:36:01', 'loadId': 10497, 'originLatitude': 40.112, 'originLongitude': -85.684, 'destinationLatitude': 37.294, 'destinationLongitude': -80.0528, 'equipmentType': 'Reefer', 'price': 1650.0, 'mileage': 450.0}
{'seq': 12, 'type': 'Load', 'timestamp': '2023-11-19T06:38:59', 'loadId': 10464, 'originLatitude': 40.7236, 'originLongitude': -73.2797, 'destinationLatitude': 42.8127, 'destinationLongitude': -70.8773, 'equipmentType': 'Van', 'price': 800.0, 'mileage': 286.0}
{'seq': 13, 'type': 'Load', 'timestamp': '2023-11-19T06:39:34', 'loadId': 10324, 'originLatitude': 41.052, 'originLongitude': -83.6438, 'destinationLatitude': 39.7684, 'destinationLongitude': -86.1581, 'equipmentType': 'Van', 'price': 621.84, 'mileage': 200.0}
{'seq': 14, 'type': 'Load', 'timestamp': '2023-11-19T07:23:03', 'loadId': 10616, 'originLatitude': 40.6187, 'originLongitude': -80.6044, 'destinationLatitude': 34.0116, 'destinationLongitude': -86.0108, 'equipmentType': 'Van', 'price': 1550.0, 'mileage': 727.0}
{'seq': 15, 'type': 'Truck', 'timestamp': '2023-11-19T08:12:28', 'truckId': 101, 'positionLatitude': 34.294166564941406, 'positionLongitude': -85.87999725341797, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 16, 'type': 'Truck', 'timestamp': '2023-11-19T08:19:59', 'truckId': 134, 'positionLatitude': 39.91321563720703, 'positionLongitude': -86.21017456054688, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 17, 'type': 'Truck', 'timestamp': '2023-11-19T08:20:41', 'truckId': 121, 'positionLatitude': 36.07754898071289, 'positionLongitude': -87.12014770507812, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 18, 'type': 'Load', 'timestamp': '2023-11-19T08:22:38', 'loadId': 10697, 'originLatitude': 43.0865, 'originLongitude': -86.1893, 'destinationLatitude': 35.2523, 'destinationLongitude': -91.8493, 'equipmentType': 'Van', 'price': 1410.0, 'mileage': 731.0}
{'seq': 19, 'type': 'Truck', 'timestamp': '2023-11-19T08:28:02', 'truckId': 106, 'positionLatitude': 32.50544738769531, 'positionLongitude': -85.60502624511719, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 20, 'type': 'Truck', 'timestamp': '2023-11-19T08:29:42', 'truckId': 147, 'positionLatitude': 35.79412078857422, 'positionLongitude': -86.37789154052734, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 21, 'type': 'Truck', 'timestamp': '2023-11-19T08:30:52', 'truckId': 159, 'positionLatitude': 33.3255615234375, 'positionLongitude': -87.0457534790039, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 22, 'type': 'Truck', 'timestamp': '2023-11-19T08:33:01', 'truckId': 112, 'positionLatitude': 43.46783828735352, 'positionLongitude': -71.5811767578125, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 23, 'type': 'Truck', 'timestamp': '2023-11-19T08:33:37', 'truckId': 155, 'positionLatitude': 36.712520599365234, 'positionLongitude': -81.9375, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 24, 'type': 'Truck', 'timestamp': '2023-11-19T08:38:02', 'truckId': 114, 'positionLatitude': 37.00162124633789, 'positionLongitude': -84.10564422607422, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 25, 'type': 'Truck', 'timestamp': '2023-11-19T08:38:02', 'truckId': 176, 'positionLatitude': 40.8126106262207, 'positionLongitude': -73.99231719970703, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 26, 'type': 'Truck', 'timestamp': '2023-11-19T08:39:00', 'truckId': 144, 'positionLatitude': 35.27237701416016, 'positionLongitude': -80.84786224365234, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 27, 'type': 'Truck', 'timestamp': '2023-11-19T08:41:08', 'truckId': 169, 'positionLatitude': 41.511962890625, 'positionLongitude': -87.74269104003906, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 28, 'type': 'Load', 'timestamp': '2023-11-19T08:41:19', 'loadId': 10863, 'originLatitude': 42.6263, 'originLongitude': -83.0192, 'destinationLatitude': 42.4721, 'destinationLongitude': -83.2828, 'equipmentType': 'Van', 'price': 250.0, 'mileage': 31.0}
{'seq': 29, 'type': 'Truck', 'timestamp': '2023-11-19T08:42:24', 'truckId': 172, 'positionLatitude': 40.81547927856445, 'positionLongitude': -74.44510650634766, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 30, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:24', 'truckId': 185, 'positionLatitude': 39.03981018066406, 'positionLongitude': -84.61251068115234, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 31, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:24', 'truckId': 185, 'positionLatitude': 38.85344314575195, 'positionLongitude': -84.6650619506836, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 32, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:25', 'truckId': 185, 'positionLatitude': 38.24916458129883, 'positionLongitude': -85.6312484741211, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 33, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:26', 'truckId': 185, 'positionLatitude': 38.13824081420898, 'positionLongitude': -85.68225860595703, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 34, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:26', 'truckId': 185, 'positionLatitude': 38.25375747680664, 'positionLongitude': -85.61189270019531, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 35, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:26', 'truckId': 185, 'positionLatitude': 38.16388702392578, 'positionLongitude': -85.67897033691406, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 36, 'type': 'Truck', 'timestamp': '2023-11-19T08:43:37', 'truckId': 141, 'positionLatitude': 41.07944488525391, 'positionLongitude': -86.89201354980469, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 37, 'type': 'Truck', 'timestamp': '2023-11-19T08:44:04', 'truckId': 115, 'positionLatitude': 43.16802978515625, 'positionLongitude': -80.28224182128906, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 38, 'type': 'Load', 'timestamp': '2023-11-19T08:44:40', 'loadId': 10399, 'originLatitude': 40.6616, 'originLongitude': -74.3066, 'destinationLatitude': 40.7222, 'destinationLongitude': -73.4243, 'equipmentType': 'Van', 'price': 498.0, 'mileage': 67.0}
{'seq': 39, 'type': 'Truck', 'timestamp': '2023-11-19T08:46:07', 'truckId': 192, 'positionLatitude': 34.79556655883789, 'positionLongitude': -80.4051284790039, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 40, 'type': 'Truck', 'timestamp': '2023-11-19T08:46:53', 'truckId': 152, 'positionLatitude': 41.350582122802734, 'positionLongitude': -87.20035552978516, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 41, 'type': 'Load', 'timestamp': '2023-11-19T08:50:00', 'loadId': 10144, 'originLatitude': 38.2021, 'originLongitude': -79.0084, 'destinationLatitude': 42.8016, 'destinationLongitude': -73.9275, 'equipmentType': 'Reefer', 'price': 1600.0, 'mileage': 500.0}
{'seq': 42, 'type': 'Truck', 'timestamp': '2023-11-19T08:50:01', 'truckId': 201, 'positionLatitude': 40.79142379760742, 'positionLongitude': -74.45803833007812, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 43, 'type': 'Truck', 'timestamp': '2023-11-19T08:50:11', 'truckId': 189, 'positionLatitude': 36.40932846069336, 'positionLongitude': -84.3056869506836, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 44, 'type': 'Truck', 'timestamp': '2023-11-19T08:51:14', 'truckId': 137, 'positionLatitude': 40.63347625732422, 'positionLongitude': -74.23700714111328, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 45, 'type': 'Truck', 'timestamp': '2023-11-19T08:51:16', 'truckId': 174, 'positionLatitude': 42.97785568237305, 'positionLongitude': -77.22093963623047, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 46, 'type': 'Truck', 'timestamp': '2023-11-19T08:53:26', 'truckId': 186, 'positionLatitude': 41.13305282592773, 'positionLongitude': -80.15388488769531, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 47, 'type': 'Truck', 'timestamp': '2023-11-19T08:54:06', 'truckId': 115, 'positionLatitude': 43.13368606567383, 'positionLongitude': -80.51978302001953, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 48, 'type': 'Truck', 'timestamp': '2023-11-19T08:54:34', 'truckId': 191, 'positionLatitude': 42.115020751953125, 'positionLongitude': -83.3776626586914, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 49, 'type': 'Truck', 'timestamp': '2023-11-19T08:54:34', 'truckId': 132, 'positionLatitude': 33.85292434692383, 'positionLongitude': -84.24625396728516, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 50, 'type': 'Truck', 'timestamp': '2023-11-19T08:54:58', 'truckId': 201, 'positionLatitude': 40.763450622558594, 'positionLongitude': -74.50614929199219, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 51, 'type': 'Load', 'timestamp': '2023-11-19T08:55:55', 'loadId': 10064, 'originLatitude': 41.6702, 'originLongitude': -86.2512, 'destinationLatitude': 42.7256, 'destinationLongitude': -77.8742, 'equipmentType': 'Flatbed', 'price': 1700.0, 'mileage': 502.0}
{'seq': 52, 'type': 'Load', 'timestamp': '2023-11-19T08:56:09', 'loadId': 11010, 'originLatitude': 38.91, 'originLongitude': -84.61, 'destinationLatitude': 33.4, 'destinationLongitude': -84.12, 'equipmentType': 'Reefer', 'price': 1450.0, 'mileage': 480.0}
{'seq': 53, 'type': 'Load', 'timestamp': '2023-11-19T08:56:33', 'loadId': 10142, 'originLatitude': 40.6026, 'originLongitude': -75.4655, 'destinationLatitude': 37.5483, 'destinationLongitude': -77.4459, 'equipmentType': 'Van', 'price': 700.0, 'mileage': 304.0}
{'seq': 54, 'type': 'Load', 'timestamp': '2023-11-19T08:56:33', 'loadId': 10470, 'originLatitude': 40.03, 'originLongitude': -76.32, 'destinationLatitude': 41.92, 'destinationLongitude': -72.62, 'equipmentType': 'Van', 'price': 850.0, 'mileage': 286.0}
{'seq': 55, 'type': 'Load', 'timestamp': '2023-11-19T08:56:34', 'loadId': 10934, 'originLatitude': 36.94, 'originLongitude': -84.09, 'destinationLatitude': 36.87, 'destinationLongitude': -89.58, 'equipmentType': 'Van', 'price': 700.0, 'mileage': 371.0}
{'seq': 56, 'type': 'Truck', 'timestamp': '2023-11-19T08:56:37', 'truckId': 194, 'positionLatitude': 40.37152862548828, 'positionLongitude': -76.68165588378906, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 57, 'type': 'Truck', 'timestamp': '2023-11-19T08:56:53', 'truckId': 111, 'positionLatitude': 41.82238006591797, 'positionLongitude': -72.72283172607422, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 58, 'type': 'Truck', 'timestamp': '2023-11-19T08:57:39', 'truckId': 182, 'positionLatitude': 42.212677001953125, 'positionLongitude': -83.68504333496094, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 59, 'type': 'Truck', 'timestamp': '2023-11-19T08:59:07', 'truckId': 115, 'positionLatitude': 43.12996673583984, 'positionLongitude': -80.62301635742188, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 60, 'type': 'Truck', 'timestamp': '2023-11-19T09:01:25', 'truckId': 154, 'positionLatitude': 40.99319076538086, 'positionLongitude': -82.60523986816406, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 61, 'type': 'Truck', 'timestamp': '2023-11-19T09:05:06', 'truckId': 145, 'positionLatitude': 35.80476760864258, 'positionLongitude': -80.18846130371094, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 62, 'type': 'Truck', 'timestamp': '2023-11-19T09:05:13', 'truckId': 189, 'positionLatitude': 36.41474533081055, 'positionLongitude': -84.51128387451172, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 63, 'type': 'Truck', 'timestamp': '2023-11-19T09:05:25', 'truckId': 180, 'positionLatitude': 45.61162185668945, 'positionLongitude': -73.08822631835938, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 64, 'type': 'Truck', 'timestamp': '2023-11-19T09:05:53', 'truckId': 106, 'positionLatitude': 32.53272247314453, 'positionLongitude': -85.56966400146484, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 65, 'type': 'Truck', 'timestamp': '2023-11-19T09:05:54', 'truckId': 230, 'positionLatitude': 39.95553588867188, 'positionLongitude': -83.3736801147461, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 66, 'type': 'Truck', 'timestamp': '2023-11-19T09:07:10', 'truckId': 205, 'positionLatitude': 39.90524673461914, 'positionLongitude': -86.04354095458984, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 67, 'type': 'Load', 'timestamp': '2023-11-19T09:07:26', 'loadId': 10050, 'originLatitude': 41.013, 'originLongitude': -81.6073, 'destinationLatitude': 32.2614, 'destinationLongitude': -110.9771, 'equipmentType': 'Van', 'price': 2950.0, 'mileage': 1949.0}
{'seq': 68, 'type': 'Load', 'timestamp': '2023-11-19T09:07:57', 'loadId': 40001, 'originLatitude': 40.5815, 'originLongitude': -105.077, 'destinationLatitude': 43.6139, 'destinationLongitude': -116.2036, 'equipmentType': 'Reefer', 'price': 950.0, 'mileage': 738.0}
{'seq': 69, 'type': 'Truck', 'timestamp': '2023-11-19T09:08:42', 'truckId': 130, 'positionLatitude': 41.40014266967773, 'positionLongitude': -75.70187377929688, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 70, 'type': 'Truck', 'timestamp': '2023-11-19T09:09:09', 'truckId': 115, 'positionLatitude': 43.0576400756836, 'positionLongitude': -80.81227111816406, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 71, 'type': 'Truck', 'timestamp': '2023-11-19T09:10:28', 'truckId': 174, 'positionLatitude': 43.0204963684082, 'positionLongitude': -77.4926528930664, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 72, 'type': 'Truck', 'timestamp': '2023-11-19T09:11:43', 'truckId': 144, 'positionLatitude': 35.33171463012695, 'positionLongitude': -80.84928131103516, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 73, 'type': 'Load', 'timestamp': '2023-11-19T09:11:48', 'loadId': 40019, 'originLatitude': 33.7798, 'originLongitude': -89.8107, 'destinationLatitude': 30.5602, 'destinationLongitude': -91.954, 'equipmentType': 'Flatbed', 'price': 700.0, 'mileage': 337.0}
{'seq': 74, 'type': 'Load', 'timestamp': '2023-11-19T09:11:51', 'loadId': 10705, 'originLatitude': 39.3373, 'originLongitude': -85.4836, 'destinationLatitude': 33.3321, 'destinationLongitude': -87.012, 'equipmentType': 'Van', 'price': 990.0, 'mileage': 470.0}
{'seq': 75, 'type': 'Truck', 'timestamp': '2023-11-19T09:12:41', 'truckId': 223, 'positionLatitude': 34.738521575927734, 'positionLongitude': -82.71920013427734, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 76, 'type': 'Truck', 'timestamp': '2023-11-19T09:13:18', 'truckId': 200, 'positionLatitude': 40.368125915527344, 'positionLongitude': -76.18385314941406, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 77, 'type': 'Truck', 'timestamp': '2023-11-19T09:13:24', 'truckId': 157, 'positionLatitude': 39.81191635131836, 'positionLongitude': -86.17557525634766, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 78, 'type': 'Truck', 'timestamp': '2023-11-19T09:13:29', 'truckId': 209, 'positionLatitude': 34.16739273071289, 'positionLongitude': -86.1478271484375, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 79, 'type': 'Truck', 'timestamp': '2023-11-19T09:13:49', 'truckId': 127, 'positionLatitude': 32.30772018432617, 'positionLongitude': -80.93501281738281, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 80, 'type': 'Load', 'timestamp': '2023-11-19T09:13:58', 'loadId': 10608, 'originLatitude': 37.3279, 'originLongitude': -87.4991, 'destinationLatitude': 42.68, 'destinationLongitude': -89.0317, 'equipmentType': 'Van', 'price': 745.0, 'mileage': 433.0}
{'seq': 81, 'type': 'Load', 'timestamp': '2023-11-19T09:14:19', 'loadId': 10031, 'originLatitude': 42.982, 'originLongitude': -84.1177, 'destinationLatitude': 46.2549, 'destinationLongitude': -119.9052, 'equipmentType': 'Van', 'price': 2895.2, 'mileage': 2136.0}
{'seq': 82, 'type': 'Load', 'timestamp': '2023-11-19T09:14:34', 'loadId': 10814, 'originLatitude': 41.6395, 'originLongitude': -87.4707, 'destinationLatitude': 41.9495, 'destinationLongitude': -87.8777, 'equipmentType': 'Flatbed', 'price': 300.0, 'mileage': 37.0}
{'seq': 83, 'type': 'Load', 'timestamp': '2023-11-19T09:14:49', 'loadId': 10942, 'originLatitude': 43.9594, 'originLongitude': -86.4458, 'destinationLatitude': 42.8808, 'destinationLongitude': -87.8832, 'equipmentType': 'Reefer', 'price': 900.0, 'mileage': 319.0}
{'seq': 84, 'type': 'Truck', 'timestamp': '2023-11-19T09:17:22', 'truckId': 153, 'positionLatitude': 38.49227142333984, 'positionLongitude': -77.38634490966797, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 85, 'type': 'Load', 'timestamp': '2023-11-19T09:17:29', 'loadId': 10472, 'originLatitude': 41.7062, 'originLongitude': -86.5177, 'destinationLatitude': 27.9613, 'destinationLongitude': -82.4493, 'equipmentType': 'Van', 'price': 2600.0, 'mileage': 1151.0}
{'seq': 86, 'type': 'Truck', 'timestamp': '2023-11-19T09:17:38', 'truckId': 173, 'positionLatitude': 41.24836730957031, 'positionLongitude': -81.29432678222656, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 87, 'type': 'Truck', 'timestamp': '2023-11-19T09:18:11', 'truckId': 247, 'positionLatitude': 40.73190307617188, 'positionLongitude': -79.84938049316406, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 88, 'type': 'Truck', 'timestamp': '2023-11-19T09:18:28', 'truckId': 209, 'positionLatitude': 34.211517333984375, 'positionLongitude': -86.1688003540039, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 89, 'type': 'Truck', 'timestamp': '2023-11-19T09:18:40', 'truckId': 141, 'positionLatitude': 40.54449462890625, 'positionLongitude': -86.86930847167969, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 90, 'type': 'Load', 'timestamp': '2023-11-19T09:20:00', 'loadId': 10523, 'originLatitude': 42.56, 'originLongitude': -71.58, 'destinationLatitude': 38.91, 'destinationLongitude': -76.88, 'equipmentType': 'Reefer', 'price': 900.0, 'mileage': 430.0}
{'seq': 91, 'type': 'Load', 'timestamp': '2023-11-19T09:20:31', 'loadId': 10019, 'originLatitude': 40.6034, 'originLongitude': -78.3247, 'destinationLatitude': 35.6266, 'destinationLongitude': -81.9917, 'equipmentType': 'Van', 'price': 900.0, 'mileage': 499.0}
{'seq': 92, 'type': 'Truck', 'timestamp': '2023-11-19T09:20:32', 'truckId': 224, 'positionLatitude': 34.82884216308594, 'positionLongitude': -82.30500030517578, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 93, 'type': 'Truck', 'timestamp': '2023-11-19T09:20:53', 'truckId': 164, 'positionLatitude': 41.70818710327149, 'positionLongitude': -87.79500579833984, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 94, 'type': 'Truck', 'timestamp': '2023-11-19T09:21:34', 'truckId': 251, 'positionLatitude': 41.754150390625, 'positionLongitude': -72.68269348144531, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 95, 'type': 'Truck', 'timestamp': '2023-11-19T09:21:39', 'truckId': 245, 'positionLatitude': 41.6019401550293, 'positionLongitude': -81.50347137451172, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 96, 'type': 'Truck', 'timestamp': '2023-11-19T09:22:11', 'truckId': 191, 'positionLatitude': 42.36505126953125, 'positionLongitude': -83.44522094726562, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 97, 'type': 'Truck', 'timestamp': '2023-11-19T09:22:16', 'truckId': 211, 'positionLatitude': 39.879127502441406, 'positionLongitude': -83.96053314208984, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 98, 'type': 'Load', 'timestamp': '2023-11-19T09:22:41', 'loadId': 40016, 'originLatitude': 39.73, 'originLongitude': -104.93, 'destinationLatitude': 41.36, 'destinationLongitude': -74.27, 'equipmentType': 'Reefer', 'price': 3800.0, 'mileage': 1774.0}
{'seq': 99, 'type': 'Load', 'timestamp': '2023-11-19T09:22:42', 'loadId': 10734, 'originLatitude': 42.85, 'originLongitude': -78.81, 'destinationLatitude': 29.18, 'destinationLongitude': -82.17, 'equipmentType': 'Van', 'price': 2600.0, 'mileage': 1150.0}
{'seq': 100, 'type': 'Load', 'timestamp': '2023-11-19T09:22:44', 'loadId': 10017, 'originLatitude': 41.0974, 'originLongitude': -80.8539, 'destinationLatitude': 41.9575, 'destinationLongitude': -87.9184, 'equipmentType': 'Flatbed', 'price': 1000.0, 'mileage': 430.0}
{'seq': 101, 'type': 'Truck', 'timestamp': '2023-11-19T09:23:05', 'truckId': 246, 'positionLatitude': 42.22358322143555, 'positionLongitude': -83.37861633300781, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 102, 'type': 'Truck', 'timestamp': '2023-11-19T09:23:07', 'truckId': 116, 'positionLatitude': 38.04500579833984, 'positionLongitude': -84.67056274414062, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 103, 'type': 'Truck', 'timestamp': '2023-11-19T09:23:40', 'truckId': 141, 'positionLatitude': 40.49615478515625, 'positionLongitude': -86.86848449707031, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 104, 'type': 'Truck', 'timestamp': '2023-11-19T09:24:18', 'truckId': 259, 'positionLatitude': 36.0174674987793, 'positionLongitude': -78.88998413085938, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 105, 'type': 'Truck', 'timestamp': '2023-11-19T09:24:18', 'truckId': 259, 'positionLatitude': 36.17631149291992, 'positionLongitude': -78.70093536376953, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 106, 'type': 'Truck', 'timestamp': '2023-11-19T09:24:19', 'truckId': 259, 'positionLatitude': 36.44058227539063, 'positionLongitude': -78.72024536132812, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 107, 'type': 'Truck', 'timestamp': '2023-11-19T09:24:19', 'truckId': 259, 'positionLatitude': 36.408668518066406, 'positionLongitude': -78.32518005371094, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 108, 'type': 'Load', 'timestamp': '2023-11-19T09:24:51', 'loadId': 10979, 'originLatitude': 42.903, 'originLongitude': -78.7559, 'destinationLatitude': 43.0837, 'destinationLongitude': -76.324, 'equipmentType': 'Reefer', 'price': 800.0, 'mileage': 133.0}
{'seq': 109, 'type': 'Truck', 'timestamp': '2023-11-19T09:25:25', 'truckId': 105, 'positionLatitude': 40.590091705322266, 'positionLongitude': -79.94837188720703, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 110, 'type': 'Truck', 'timestamp': '2023-11-19T09:26:17', 'truckId': 266, 'positionLatitude': 41.425479888916016, 'positionLongitude': -81.83773040771484, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 111, 'type': 'Truck', 'timestamp': '2023-11-19T09:26:27', 'truckId': 268, 'positionLatitude': 41.67794418334961, 'positionLongitude': -83.59407806396484, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 112, 'type': 'Truck', 'timestamp': '2023-11-19T09:27:06', 'truckId': 126, 'positionLatitude': 34.22414779663086, 'positionLongitude': -83.51158905029297, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 113, 'type': 'Truck', 'timestamp': '2023-11-19T09:27:12', 'truckId': 121, 'positionLatitude': 35.78899383544922, 'positionLongitude': -87.16542053222656, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 114, 'type': 'Truck', 'timestamp': '2023-11-19T09:27:45', 'truckId': 182, 'positionLatitude': 42.5786361694336, 'positionLongitude': -83.88922882080078, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 115, 'type': 'Truck', 'timestamp': '2023-11-19T09:28:20', 'truckId': 200, 'positionLatitude': 40.32666778564453, 'positionLongitude': -76.04034423828125, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 116, 'type': 'Truck', 'timestamp': '2023-11-19T09:28:22', 'truckId': 236, 'positionLatitude': 34.77556610107422, 'positionLongitude': -82.30685424804688, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
